arxiv_id	authors	author_keys	publisher	date	timestamp
12132	Hideo Kodama	H_KODAMA	None	2000-12-15T09:50:34+00:00	976902634
12133	L.K. Hoevenaars|P.H.M. Kersten|R. Martini	L_HOEVENAARS|P_KERSTEN|R_MARTINI	Phys.Lett. B	2000-12-15T10:12:50+00:00	976903970
12134	Elias C. Vagenas	E_VAGENAS	Phys.Lett. B	2000-12-15T11:11:27+00:00	976907487
12135	James P. Gregory|Simon F. Ross	J_GREGORY|S_ROSS	Phys.Rev. D	2000-12-15T13:05:10+00:00	976914310
12136	S. Sinha|C. Vafa	S_SINHA|C_VAFA	None	2000-12-15T18:55:11+00:00	976935311
12137	Yolanda Lozano	Y_LOZANO	Phys.Rev. D	2000-12-15T14:13:14+00:00	976918394
12138	M. M. Deminov|A. A. Slavnov	M_DEMINOV|A_SLAVNOV	Phys.Lett. B	2000-12-15T14:29:40+00:00	976919380
12139	N.S. Deger|A. Kaya|E. Sezgin|P. Sundell|Y. Tanii	N_DEGER|A_KAYA|E_SEZGIN|P_SUNDELL|Y_TANII	Nucl.Phys. B	2000-12-15T23:51:17+00:00	976953077
12140	R. Balbinot|A. Fabbri	R_BALBINOT|A_FABBRI	None	2000-12-15T15:51:40+00:00	976924300
12141	Jae-Suk Park	J_PARK	None	2000-12-15T16:48:03+00:00	976927683
12142	Troels Harmark	T_HARMARK	Fortsch.Phys.	2000-12-15T16:38:17+00:00	976927097
12143	Csaba Csaki|Joshua Erlich|Christophe Grojean	C_CSAKI|J_ERLICH|C_GROJEAN	Nucl.Phys. B	2000-12-18T23:22:23+00:00	977210543
12144	D. Toublan|J.J.M. Verbaarschot	D_TOUBLAN|J_VERBAARSCHOT	Nucl.Phys. B	2000-12-18T00:12:00+00:00	977127120
12145	A. Konechny|A. Schwarz	A_KONECHNY|A_SCHWARZ	Phys.Rept.	2000-12-16T01:06:19+00:00	976957579
12146	D.J.Broadhurst|D.Kreimer	D_BROADHURST|D_KREIMER	Nucl.Phys. B	2000-12-17T16:20:00+00:00	977098800
12147	M. Faber|A. N. Ivanov|N. I. Troitskaya	M_FABER|A_IVANOV|N_TROITSKAYA	None	2000-12-16T20:13:15+00:00	977026395
12148	Nima Arkani-Hamed|Massimo Porrati|Lisa Randall	N_ARKANIHAMED|M_PORRATI|L_RANDALL	JHEP	2000-12-18T23:15:15+00:00	977210115
12149	S. Moghimi-Araghi|S. Rouhani|M. Saadat	S_MOGHIMIARAGHI|S_ROUHANI|M_SAADAT	Lett.Math.Phys.	2000-12-17T10:00:22+00:00	977076022
12150	A. Fujii|H. Itoyama	A_FUJII|H_ITOYAMA	Phys.Rev.Lett.	2000-12-18T04:20:32+00:00	977142032
12151	Chiang-Mei Chen|T. Harko|M. K. Mak	C_CHEN|T_HARKO|M_MAK	Phys.Rev. D	2000-12-18T05:51:28+00:00	977147488
12152	Gottfried Curio|Axel Krause	G_CURIO|A_KRAUSE	Nucl.Phys. B	2000-12-18T09:29:17+00:00	977160557
12153	L. Hoffmann|L. Mesref|W. Ruehl	L_HOFFMANN|L_MESREF|W_RUEHL	Nucl.Phys. B	2000-12-18T14:49:22+00:00	977179762
12154	E. Elizalde	E_ELIZALDE	J.Phys. A	2000-12-18T13:50:14+00:00	977176214
12155	Steven S. Gubser|Mukund Rangamani	S_GUBSER|M_RANGAMANI	JHEP	2000-12-18T20:39:46+00:00	977200786
12156	Ralph Blumenhagen|Boris Kors|Dieter Lust	R_BLUMENHAGEN|B_KORS|D_LUST	JHEP	2000-12-18T15:33:40+00:00	977182420
12157	Ralph Blumenhagen|Volker Braun|Robert Helling	R_BLUMENHAGEN|V_BRAUN|R_HELLING	Phys.Lett. B	2000-12-18T15:20:45+00:00	977181645
12158	Markus A. Luty|Raman Sundrum	M_LUTY|R_SUNDRUM	Phys.Rev. D	2000-12-18T15:58:25+00:00	977183905
12159	P. Merlatti	P_MERLATTI	Class.Quant.Grav.	2000-12-18T18:06:26+00:00	977191586
12160	Tomas Dolezel	T_DOLEZEL	None	2000-12-18T18:41:50+00:00	977193710
12161	L. E. Oxman|D. G. Barci|E. R. Mucciolo	L_OXMAN|D_BARCI|E_MUCCIOLO	None	2000-12-18T18:48:25+00:00	977194105
12162	Reinhard Oehme	R_OEHME	None	2000-12-18T20:25:08+00:00	977199908
12163	Jonathan Bagger|Dennis Nemeschansky|Ren-Jie Zhang	J_BAGGER|D_NEMESCHANSKY|R_ZHANG	JHEP	2000-12-18T20:39:23+00:00	977200763
12164	Stefan Fredenhagen|Volker Schomerus	S_FREDENHAGEN|V_SCHOMERUS	JHEP	2000-12-18T22:15:56+00:00	977206556
12165	Sei-Hoon Moon|Soo-Jong Rey|Yoon-Bai Kim	S_MOON|S_REY|Y_KIM	Nucl.Phys. B	2000-12-19T09:10:17+00:00	977245817
12166	L.L. Salcedo	L_SALCEDO	Eur.Phys.J. C	2000-12-19T15:15:42+00:00	977267742
12167	M. Frau|L. Gallot|A.Lerda|P.Strigazzi	M_FRAU|L_GALLOT|A_LERDA|P_STRIGAZZI	Fortsch.Phys.	2000-12-19T09:12:07+00:00	977245927
12168	E. Sezgin|P. Sundell	E_SEZGIN|P_SUNDELL	Class.Quant.Grav.	2000-12-19T10:20:53+00:00	977250053
12169	M. Bertolini|A. Lerda	M_BERTOLINI|A_LERDA	Fortsch.Phys.	2000-12-19T11:37:58+00:00	977254678
12170	A. Dhar|Y. Kitazawa	A_DHAR|Y_KITAZAWA	JHEP	2000-12-19T12:04:46+00:00	977256286
12171	F. Ruiz Ruiz	F_RUIZ	Phys.Lett. B	2000-12-19T12:41:00+00:00	977258460
12172	Thibault Damour|Marc Henneaux	T_DAMOUR|M_HENNEAUX	Phys.Rev.Lett.	2000-12-19T14:56:13+00:00	977266573
12173	W.F. Chen|G. Leibbrandt	W_CHEN|G_LEIBBRANDT	Phys.Lett. B	2000-12-19T21:44:18+00:00	977291058
12174	L.L. Salcedo	L_SALCEDO	Eur.Phys.J. C	2000-12-19T14:58:30+00:00	977266710
12175	M. Chaichian|A. Demichev|P. Presnajder|M.M. Sheikh-Jabbari|A.   Tureanu	M_CHAICHIAN|A_DEMICHEV|P_PRESNAJDER|M_SHEIKHJABBARI|A_TUREANU	Phys.Lett. B	2000-12-19T16:38:09+00:00	977272689
12176	L. A. Ferreira|A. V. Razumov	L_FERREIRA|A_RAZUMOV	Lett.Math.Phys.	2000-12-19T17:54:35+00:00	977277275
12177	E.Deotto|E.Gozzi	E_DEOTTO|E_GOZZI	Int.J.Mod.Phys. A	2000-12-19T18:03:23+00:00	977277803
12178	Jerome P. Gauntlett|David Tong|Paul K. Townsend	J_GAUNTLETT|D_TONG|P_TOWNSEND	Phys.Rev. D	2000-12-19T18:52:52+00:00	977280772
12179	Kentaro Hori	K_HORI	None	2000-12-19T23:43:08+00:00	977298188
12180	P. Berglund|T. Hubsch|D. Minic	P_BERGLUND|T_HUBSCH|D_MINIC	JHEP	2000-12-20T01:33:44+00:00	977304824
12181	O.A. Battistel|G. Dallabona	O_BATTISTEL|G_DALLABONA	J.Phys. G	2000-12-20T02:49:38+00:00	977309378
12182	Kenji Ito|Masashi Naganuma|Hodaka Oda|Norisuke Sakai	K_ITO|M_NAGANUMA|H_ODA|N_SAKAI	Nucl.Phys.Proc.Suppl.	2000-12-20T03:11:06+00:00	977310666
12183	Ulf H. Danielsson|Alberto Guijosa|Martin Kruczenski	U_DANIELSSON|A_GUIJOSA|M_KRUCZENSKI	JHEP	2000-12-20T21:59:30+00:00	977378370
12184	J. Kluson	J_KLUSON	Phys.Lett. B	2000-12-20T07:49:21+00:00	977327361
12185	Aram A. Saharian	A_SAHARIAN	Phys.Rev. D	2000-12-20T09:42:52+00:00	977334172
12186	Sergio Ferrara	S_FERRARA	Fortsch.Phys.	2000-12-20T10:07:53+00:00	977335673
12187	V. Calian	V_CALIAN	Phys.Lett. B	2000-12-20T10:34:06+00:00	977337246
12188	P. Castelo Ferreira|Ian I. Kogan	P_FERREIRA|I_KOGAN	JHEP	2000-12-20T17:32:52+00:00	977362372
12189	A.I. Davydychev|M.Yu. Kalmykov	A_DAVYDYCHEV|M_KALMYKOV	Nucl.Phys. B	2000-12-20T19:48:03+00:00	977370483
12190	Z. Bajnok|D. Nogradi	Z_BAJNOK|D_NOGRADI	J.Phys. A	2000-12-20T14:44:53+00:00	977352293
12191	A.B. Kobakhidze	A_KOBAKHIDZE	None	2000-12-20T15:47:41+00:00	977356061
12192	Costas Kounnas	C_KOUNNAS	Fortsch.Phys.	2000-12-20T16:02:14+00:00	977356934
12193	P. Merlatti|G. Sabella	P_MERLATTI|G_SABELLA	Nucl.Phys. B	2000-12-20T17:18:13+00:00	977361493
12194	"Bj\""orn Brinne|Ansar Fayyazuddin|Tasneem Zehra Husain|Douglas J.   Smith"	B_BRINNE|A_FAYYAZUDDIN|T_HUSAIN|D_SMITH	JHEP	2000-12-20T17:28:06+00:00	977362086
12195	Jerome P. Gauntlett|Nakwoo Kim|Daniel Waldram	J_GAUNTLETT|N_KIM|D_WALDRAM	Phys.Rev. D	2000-12-20T19:43:01+00:00	977370181
12196	Henrique Boschi-Filho|Nelson R. F. Braga	H_BOSCHIFILHO|N_BRAGA	Nucl.Phys. B	2000-12-20T20:32:28+00:00	977373148
12197	V.E.R. Lemes|N. Maggiore|M.S. Sarandy|S.P. Sorella|A. Tanzini|O.S. Ventura	V_LEMES|N_MAGGIORE|M_SARANDY|S_SORELLA|A_TANZINI|O_VENTURA	None	2000-12-20T20:45:03+00:00	977373903
12198	Per Kraus|Finn Larsen	P_KRAUS|F_LARSEN	Phys.Rev. D	2000-12-20T21:07:54+00:00	977375274
12199	E. Ivanov|S. Krivonos|O. Lechtenfeld|B. Zupnik	E_IVANOV|S_KRIVONOS|O_LECHTENFELD|B_ZUPNIK	Nucl.Phys. B	2000-12-20T21:40:17+00:00	977377217
12200	Olaf Lechtenfeld|Alexander D. Popov|Bernd Spendig	O_LECHTENFELD|A_POPOV|B_SPENDIG	Phys.Lett. B	2000-12-20T21:44:58+00:00	977377498
12201	M. Bertolini|M. Trigiante	M_BERTOLINI|M_TRIGIANTE	None	2000-12-20T22:46:09+00:00	977381169
12202	Benjamin Grinstein|Detlef R. Nolte|Witold Skiba	B_GRINSTEIN|D_NOLTE|W_SKIBA	Phys.Rev. D	2000-12-21T21:58:35+00:00	977464715
12203	Laura Andrianopoli|Francesco Cordaro|Pietro Fre'|Leonardo Gualtieri	L_ANDRIANOPOLI|F_CORDARO|P_FRE|L_GUALTIERI	Fortsch.Phys.	2000-12-21T20:33:53+00:00	977459633
12204	Aharon Nudelman	A_NUDELMAN	None	2000-12-21T03:10:41+00:00	977397041
12205	P D Jarvis|K S Fienberg	P_JARVIS|K_FIENBERG	J.Phys. A	2000-12-21T04:58:42+00:00	977403522
12206	S P Corney|P D Jarvis|I Tsohantjis|D S McAnally	S_CORNEY|P_JARVIS|I_TSOHANTJIS|D_MCANALLY	J.Phys. A	2000-12-21T05:42:05+00:00	977406125
12207	S. Nagy|K. Sailer	S_NAGY|K_SAILER	None	2000-12-21T10:09:34+00:00	977422174
12208	I. Nandori|J. Polonyi|K. Sailer	I_NANDORI|J_POLONYI|K_SAILER	Phil.Mag. B	2000-12-21T10:10:25+00:00	977422225
12209	Jan Naudts|Maciej Kuna	J_NAUDTS|M_KUNA	J.Phys. A	2000-12-21T11:50:36+00:00	977428236
12210	Tadashi Takayanagi|Seiji Terashima|Tadaoki Uesugi	T_TAKAYANAGI|S_TERASHIMA|T_UESUGI	JHEP	2000-12-21T23:52:51+00:00	977471571
12211	P. Bain	P_BAIN	JHEP	2000-12-21T13:39:01+00:00	977434741
12212	J. Fernando Barbero G.|Eduardo J. S. Villase\~nor	J_|E_VILLASENOR	Nucl.Phys. B	2000-12-21T14:45:32+00:00	977438732
12213	G. Curio|A. Klemm|D. Luest|S. Theisen	G_CURIO|A_KLEMM|D_LUEST|S_THEISEN	Nucl.Phys. B	2000-12-21T16:47:12+00:00	977446032
12214	Dietmar Klemm	D_KLEMM	Fortsch.Phys.	2000-12-21T17:12:21+00:00	977447541
12215	R.A. Battye|P.M. Sutcliffe	R_BATTYE|P_SUTCLIFFE	Phys.Rev.Lett.	2000-12-21T16:51:11+00:00	977446271
12216	John Ellis|N.E. Mavromatos|D.V. Nanopoulos	J_ELLIS|N_MAVROMATOS|D_NANOPOULOS	Phys.Rev. D	2000-12-21T18:39:44+00:00	977452784
12217	Steve Corley|Sanjaye Ramgoolam	S_CORLEY|S_RAMGOOLAM	JHEP	2000-12-21T20:53:33+00:00	977460813
12218	Yuji Okawa|Hirosi Ooguri	Y_OKAWA|H_OOGURI	Nucl.Phys. B	2000-12-21T23:26:00+00:00	977469960
12219	M. Ertl|W. Kummer|T. Strobl	M_ERTL|W_KUMMER|T_STROBL	JHEP	2000-12-21T22:34:14+00:00	977466854
12220	H. Garcia-Compean|O. Obregon|C. Ramirez|M. Sabido	H_GARCIACOMPEAN|O_OBREGON|C_RAMIREZ|M_SABIDO	Phys.Rev. D	2000-12-22T00:20:50+00:00	977473250
12221	Won Suk Bae|Y. M. Cho|Sei-Hoon Moon	W_BAE|Y_CHO|S_MOON	JHEP	2000-12-22T12:15:58+00:00	977516158
12222	Mohsen Alishahiha|Harald Ita|Yaron Oz	M_ALISHAHIHA|H_ITA|Y_OZ	Phys.Lett. B	2000-12-22T19:50:26+00:00	977543426
12223	Paul A. Pearce|Leung Chim|Changrim Ahn	P_PEARCE|L_CHIM|C_AHN	Nucl.Phys. B	2000-12-22T07:54:30+00:00	977500470
12224	Paolo Furlan|Ludmil Hadjiivanov|Ivan Todorov	P_FURLAN|L_HADJIIVANOV|I_TODOROV	J.Phys. A	2000-12-22T11:17:04+00:00	977512624
12225	Branislav Jurco|Peter Schupp|Julius Wess	B_JURCO|P_SCHUPP|J_WESS	Mod.Phys.Lett. A	2000-12-22T12:17:40+00:00	977516260
12226	Glenn D. Starkman|Dejan Stojkovic|Mark Trodden	G_STARKMAN|D_STOJKOVIC|M_TRODDEN	Phys.Rev. D	2000-12-22T21:50:41+00:00	977550641
12227	Ilya L. Shapiro|Joan Sola	I_SHAPIRO|J_SOLA	JHEP	2000-12-22T14:52:16+00:00	977525536
12228	Dmitri Boulatov|Vladimir Kazakov	D_BOULATOV|V_KAZAKOV	Int.J.Mod.Phys. A	2000-12-22T16:49:56+00:00	977532596
12229	H. Belich|O.M. Del Cima|M.M. Ferreira jr|J.A. Helayel-Neto	H_BELICH|O_CIMA|M_JR|J_HELAYELNETO	None	2000-12-22T20:26:00+00:00	977545560
12230	Z. Bern|D. Dunbar|L. Dixon|B. Julia|M. Perelstien|J. Rozowsky|D.   Seminara|M. Trigante	Z_BERN|D_DUNBAR|L_DIXON|B_JULIA|M_PERELSTIEN|J_ROZOWSKY|D_SEMINARA|M_TRIGANTE	None	2000-12-23T15:40:17+00:00	977614817
12231	Maulik K. Parikh|Sergey N. Solodukhin	M_PARIKH|S_SOLODUKHIN	Phys.Lett. B	2000-12-24T13:37:58+00:00	977693878
12232	"G. L. Cardoso|B. de Wit|J. K\""appeli|T. Mohaupt"	G_CARDOSO|B_WIT|J_KAPPELI|T_MOHAUPT	Fortsch.Phys.	2000-12-24T14:58:30+00:00	977698710
12233	Philip Candelas|Xenia de la Ossa|Fernando Rodriguez-Villegas	P_CANDELAS|X_OSSA|F_RODRIGUEZVILLEGAS	None	2000-12-24T15:05:07+00:00	977699107
12234	C. Bachas|M. Petropoulos	C_BACHAS|M_PETROPOULOS	JHEP	2000-12-25T00:31:04+00:00	977733064
12235	Kazunari Shima|Motomu Tsuda	K_SHIMA|M_TSUDA	Phys.Lett. B	2000-12-25T03:04:51+00:00	977742291
12236	S. Bellucci|E. Ivanov|S. Krivonos	S_BELLUCCI|E_IVANOV|S_KRIVONOS	Phys.Lett. B	2000-12-25T15:28:40+00:00	977786920
12237	Kentaroh Yoshida	K_YOSHIDA	JHEP	2000-12-26T09:23:41+00:00	977851421
12238	Giovanni Amelino-Camelia	G_AMELINOCAMELIA	Phys.Lett. B	2000-12-26T16:36:27+00:00	977877387
12239	R.-G. Cai|J. X. Lu|Y.-S. Wu	R_CAI|J_LU|Y_WU	Nucl.Phys. B	2000-12-26T17:38:02+00:00	977881082
12240	Adel Awad|Andrew Chamblin	A_AWAD|A_CHAMBLIN	Class.Quant.Grav.	2000-12-26T18:09:01+00:00	977882941
12241	Israel Klich	I_KLICH	Phys.Rev. D	2000-12-27T01:32:48+00:00	977909568
12242	Masao Jinzenji|Toru Sasaki	M_JINZENJI|T_SASAKI	Mod.Phys.Lett. A	2000-12-27T08:10:10+00:00	977933410
12243	F. C. Carvalho|E. R. Bezerra de Mello	F_CARVALHO|E_MELLO	Class.Quant.Grav.	2000-12-27T14:21:20+00:00	977955680
12244	E. M. F. Curado|M.A. Rego-Monteiro|H. N. Nazareno	E_CURADO|M_REGOMONTEIRO|H_NAZARENO	None	2000-12-27T14:35:25+00:00	977956525
12245	A.A. Kirillov|G.V. Serebryakov	A_KIRILLOV|G_SEREBRYAKOV	Grav.Cosmol.	2000-12-27T15:49:04+00:00	977960944
12246	Donam Youm	D_YOUM	Mod.Phys.Lett. A	2000-12-27T16:13:15+00:00	977962395
12247	Seungjoon Hyun|Hyeonjoon Shin	S_HYUN|H_SHIN	Phys.Rev. D	2000-12-27T16:18:54+00:00	977962734
12248	R. Rattazzi|A. Zaffaroni	R_RATTAZZI|A_ZAFFARONI	JHEP	2000-12-27T17:19:38+00:00	977966378
12249	M. J. Duff	M_DUFF	Int.J.Mod.Phys. A	2000-12-27T18:04:14+00:00	977969054
12250	A. Vainshtein|A. Yung	A_VAINSHTEIN|A_YUNG	Nucl.Phys. B	2000-12-27T18:33:51+00:00	977970831
12251	Leonardo Rastelli|Ashoke Sen|Barton Zwiebach	L_RASTELLI|A_SEN|B_ZWIEBACH	Adv.Theor.Math.Phys.	2000-12-27T22:35:26+00:00	977985326
12252	V. Frolov|A. Zelnikov	V_FROLOV|A_ZELNIKOV	Phys.Rev. D	2000-12-28T01:03:57+00:00	977994237
12253	Svend Erik Rugh|Henrik Zinkernagel	S_RUGH|H_ZINKERNAGEL	Studies in History and Philosophy of Modern Physics	2000-12-28T21:54:24+00:00	978069264
12254	Yosuke Imamura	Y_IMAMURA	JHEP	2000-12-28T06:45:13+00:00	978014713
12255	Shoichi Ichinose	S_ICHINOSE	None	2000-12-28T07:32:06+00:00	978017526
12256	V. Ch. Zhukovsky|K. G. Klimenko|V. V. Khudyakov|D. Ebert	V_ZHUKOVSKY|K_KLIMENKO|V_KHUDYAKOV|D_EBERT	JETP Lett.	2000-12-28T12:17:19+00:00	978034639
12257	A.V.Bratchikov	A_BRATCHIKOV	Mod.Phys.Lett. V	2000-12-28T13:54:31+00:00	978040471
12258	D. Kutasov|D. A. Sahakyan	D_KUTASOV|D_SAHAKYAN	JHEP	2000-12-28T17:13:13+00:00	978052393
12259	El Mostapha Sahraoui|El Hassan Saidi	E_SAHRAOUI|E_SAIDI	Class.Quant.Grav.	2000-12-28T18:58:10+00:00	978058690
12260	V. Frolov|D. Fursaev	V_FROLOV|D_FURSAEV	Phys.Rev. D	2000-12-29T00:14:18+00:00	978077658
12261	Heui-Seol Roh	H_ROH	None	2000-12-29T08:25:49+00:00	978107149
12262	Corneliu Sochichiu	C_SOCHICHIU	None	2000-12-29T09:39:11+00:00	978111551
12263	V. D. Ivashchuk	V_IVASHCHUK	Grav.Cosmol.	2000-12-29T10:38:16+00:00	978115096
12264	E.R. Bezerra de Mello|V.B. Bezerra|N.R.   Khusnutdinov	E_MELLO|V_BEZERRA|N_KHUSNUTDINOV	J.Math.Phys.	2000-12-29T13:08:55+00:00	978124135
12265	Hans Peter Nilles	H_NILLES	None	2000-12-29T14:15:13+00:00	978128113
12266	G.S. Lozano|E.F. Moreno|F.A. Schaposnik	G_LOZANO|E_MORENO|F_SCHAPOSNIK	JHEP	2000-12-29T18:36:20+00:00	978143780
12267	Guillermo A. Silva	G_SILVA	None	2000-12-29T19:50:47+00:00	978148247
12268	Adri\'{a}n R. Lugo	A_LUGO	Phys.Lett. B	2000-12-29T22:52:00+00:00	978159120
12269	An\'{\i}bal Iucci|Kang Li|Carlos M. Na\'on	A_IUCCI|K_LI|C_NAON	Nucl.Phys. B	2000-12-29T22:57:10+00:00	978159430
12270	Naoki Sasakura	N_SASAKURA	JHEP	2000-12-29T23:58:41+00:00	978163121
101001	Z. Guralnik|S. Ramgoolam	Z_GURALNIK|S_RAMGOOLAM	JHEP	2000-12-30T05:16:43+00:00	978182203
101002	Takao Suyama	T_SUYAMA	None	2000-12-30T06:31:00+00:00	978186660
101003	Shin'ichi Nojiri|Octavio Obregon|Sergei D. Odintsov|Vladimir I.   Tkach	S_NOJIRI|O_OBREGON|S_ODINTSOV|V_TKACH	Phys.Rev. D	2000-12-30T08:19:22+00:00	978193162
101004	E. G. Vorontsova|G. S. Sharov	E_VORONTSOVA|G_SHAROV	None	2000-12-30T08:49:16+00:00	978194956
101005	Khaled Saaidi|Mohammad Khorrami	K_SAAIDI|M_KHORRAMI	Int.J.Mod.Phys. A	2000-12-30T16:47:08+00:00	978223628
101006	Arshad Momen|G. Dastegir Al-Quaderi	A_MOMEN|G_ALQUADERI	None	2000-12-30T16:28:51+00:00	978222531
101007	Klaus Behrndt|Mirjam Cvetic	K_BEHRNDT|M_CVETIC	Nucl.Phys. B	2001-01-01T14:52:14+00:00	978389534
101008	C.N.Ferreira|M.B.D.S.M.Porto|J.A.Helayel-Neto	C_FERREIRA|M_PORTO|J_HELAYELNETO	Nucl.Phys. B	2000-12-30T18:26:49+00:00	978229609
101009	D. V. Ahluwalia|M. Kirchbach	D_AHLUWALIA|M_KIRCHBACH	Mod.Phys.Lett. A	2000-12-30T21:12:49+00:00	978239569
101010	Ken Intriligator|Matt Kleban|Jason Kumar	K_INTRILIGATOR|M_KLEBAN|J_KUMAR	JHEP	2000-12-30T22:52:24+00:00	978245544
101011	Vladimir Kazakov|Ivan Kostov|David Kutasov	V_KAZAKOV|I_KOSTOV|D_KUTASOV	Nucl.Phys. B	2000-12-31T15:21:30+00:00	978304890
101012	Pawel O. Mazur	P_MAZUR	An earlier version published in Proceedings of the	2000-12-31T23:42:45+00:00	978334965
101013	Ofer Aharony	O_AHARONY	JHEP	2001-01-01T09:55:03+00:00	978371703
101014	Partha Mukhopadhyay|Ashoke Sen	P_MUKHOPADHYAY|A_SEN	JHEP	2001-01-01T11:56:21+00:00	978378981
101015	L. Cornalba	L_CORNALBA	Mod.Phys.Lett. A	2001-01-01T19:06:43+00:00	978404803
101016	Hong Liu|Jeremy Michelson	H_LIU|J_MICHELSON	Nucl.Phys. B	2001-01-01T22:42:50+00:00	978417770
101017	Alon Marcus	A_MARCUS	JHEP	2001-01-02T08:57:53+00:00	978454673
101018	J. Bogaerts|A. Sevrin|J. Troost|W. Troost|S. van der Loo	J_BOGAERTS|A_SEVRIN|J_TROOST|W_TROOST|S_LOO	Fortsch.Phys.	2001-01-02T09:13:21+00:00	978455601
101019	Naresh Dadhich|S. G. Ghosh	N_DADHICH|S_GHOSH	Phys.Lett. B	2001-01-02T09:31:53+00:00	978456713
101020	Christopher P. Herzog|Igor R. Klebanov	C_HERZOG|I_KLEBANOV	Phys.Rev. D	2001-01-02T20:54:51+00:00	978497691
101021	Reinhard Oehme	R_OEHME	None	2001-01-02T21:58:03+00:00	978501483
101022	A.A. Deriglazov	A_DERIGLAZOV	None	2001-01-03T13:25:17+00:00	978557117
101023	Jan O. Conrad	J_CONRAD	Fortsch.Phys.	2001-01-03T14:35:41+00:00	978561341
101024	Yurii A. Sitenko	Y_SITENKO	Annals Phys.	2001-01-03T15:24:32+00:00	978564272
101025	Gordon Chalmers|Warren Siegel	G_CHALMERS|W_SIEGEL	Phys.Rev. D	2001-01-03T18:40:14+00:00	978576014
101026	Jan de Boer	J_BOER	Fortsch.Phys.	2001-01-03T23:36:40+00:00	978593800
101027	Jihn E. Kim|Bumseok Kyae|Hyun Min Lee	J_KIM|B_KYAE|H_LEE	Nucl.Phys. B	2001-01-04T09:34:46+00:00	978629686
101028	Jussi Kalkkinen|Dario Martelli	J_KALKKINEN|D_MARTELLI	Fortsch.Phys.	2001-01-04T17:50:59+00:00	978659459
101029	L. Susskind	L_SUSSKIND	None	2001-01-04T23:58:29+00:00	978681509
101030	Israel Quiros	I_QUIROS	None	2001-01-05T05:25:26+00:00	978701126
101031	Cedric R. Leao|Victor O. Rivelles	C_LEAO|V_RIVELLES	Nucl.Phys. B	2001-01-05T15:09:26+00:00	978736166
101032	V.A. Dolgushev|S.L. Lyakhovich|A.A. Sharapov	V_DOLGUSHEV|S_LYAKHOVICH|A_SHARAPOV	Nucl.Phys. B	2001-01-05T15:51:53+00:00	978738713
101033	L. Cappiello|G. Cristofano|G. Maiella|V. Marotta	L_CAPPIELLO|G_CRISTOFANO|G_MAIELLA|V_MAROTTA	Mod.Phys.Lett. A	2001-01-05T16:34:10+00:00	978741250
101034	Paul Fendley	P_FENDLEY	JHEP	2001-01-05T18:39:31+00:00	978748771
101035	D.Dalmazi|J.J.M. Verbaarschot	D_DALMAZI|J_VERBAARSCHOT	Phys.Rev. D	2001-01-05T20:18:51+00:00	978754731
101036	Christian Schubert	C_SCHUBERT	Phys.Rept.	2001-01-05T23:51:28+00:00	978767488
101037	S. James Gates|Jr.|Hitoshi Nishino	S_GATES|J_|H_NISHINO	Phys.Lett. B	2001-01-05T23:45:53+00:00	978767153
101038	Shinji Mukohyama	S_MUKOHYAMA	Phys.Rev. D	2001-01-06T00:27:04+00:00	978769624
101039	I. Rudychev	I_RUDYCHEV	JHEP	2001-01-06T01:44:41+00:00	978774281
101040	Wung-Hong Huang	W_HUANG	Phys.Rev. D	2001-01-06T03:01:51+00:00	978778911
101041	Taichi Itoh|Phillial Oh|Cheol Ryou	T_ITOH|P_OH|C_RYOU	Phys.Rev. D	2001-01-06T06:06:11+00:00	978789971
101042	Norisuke Sakai|Shigemitsu Tomizawa	N_SAKAI|S_TOMIZAWA	Nucl.Phys. B	2001-01-06T04:35:03+00:00	978784503
101043	L.A. Pando Zayas|A.A. Tseytlin	L_ZAYAS|A_TSEYTLIN	Phys.Rev. D	2001-01-07T19:21:19+00:00	978924079
101044	"M. Hassa\""{\i}ne|P. A. Horv\'athy"	M_HASSAINE|P_HORVATHY	Lett.Math.Phys.	2001-01-08T10:09:14+00:00	978977354
101045	M. M. Sheikh-Jabbari	M_SHEIKHJABBARI	Mod.Phys.Lett. A	2001-01-08T12:18:50+00:00	978985130
101046	I. V. Tyutin	I_TYUTIN	Theor.Math.Phys.	2001-01-08T15:32:15+00:00	978996735
101047	Philip D. Mannheim	P_MANNHEIM	Phys.Rev. D	2001-01-08T15:32:29+00:00	978996749
101048	J. Barcelos-Neto	J_BARCELOSNETO	Eur.Phys.J. C	2001-01-08T19:01:10+00:00	979009270
101049	Eduardo Lima|Burt Ovrut|Jaemo Park|Ren\'e Reinbacher	E_LIMA|B_OVRUT|J_PARK|R_REINBACHER	Nucl.Phys. B	2001-01-08T23:40:00+00:00	979026000
101050	Davide Fabbri|Pietro Fr\`e	D_FABBRI|P_FRE	Fortsch.Phys.	2001-01-09T10:11:14+00:00	979063874
101051	Michael Engelhardt	M_ENGELHARDT	Phys.Rev. D	2001-01-09T10:16:40+00:00	979064200
101052	A. Bassetto|S. Nicoli|F. Vian	A_BASSETTO|S_NICOLI|F_VIAN	Lett.Math.Phys.	2001-01-09T15:00:54+00:00	979081254
101053	J. A. de Azc\'arraga|J. M. Izquierdo|A. J. Macfarlane	J_AZCARRAGA|J_IZQUIERDO|A_MACFARLANE	Nucl.Phys. B	2001-01-09T15:21:24+00:00	979082484
